6053575,HORNEPAYNE     ,ON, station joined    , Monthly mean of homogenized daily mean temperature                     , °C,          Updated to December 2012
6053575,HORNEPAYNE     ,ON, station jointe    , Moyenne mensuelle des températures homogénéisées moyennes quotidiennes , °C, Mise à jour jusqu à décembre 2012
Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Year,    Janv, ,     Fév, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Août, ,    Sept, ,     Oct, ,     Nov, ,     Déc, ,  Annuel, ,   Hiver, ,Printemp, ,     Eté, , Automne
1980,   -14.4, ,   -16.0, ,   -10.0,E,     2.2, ,     9.7, ,    12.5, ,    17.3,E,    15.4, ,     6.7, ,      .9,E,    -5.7, ,   -13.1,E,      .5,E,   -14.5, ,      .6,E,    15.1,E,      .6,E
1981,   -12.1, ,   -13.0, ,    -4.4,E,      .2, ,     7.1,E,    12.3, ,    16.9,E,    13.4,E,     6.9, ,    -1.0, ,    -3.1, ,   -11.8,E,     1.0,E,   -12.7,E,     1.0,E,    14.2,E,      .9, 
1982,   -28.1,E, -9999.9,M,    -9.9, ,     -.6,E,     9.7,E,     8.5, ,    13.5, ,     9.1, ,     7.0, ,     5.8, , -9999.9,M,   -13.1,E, -9999.9,M, -9999.9,M,     -.3,E,    10.4, , -9999.9,M
1983, -9999.9,M,   -13.1,E,   -11.2,E,    -3.8, ,     4.8, ,    16.5, ,    19.5, ,    15.9, ,     8.5, ,     3.3, ,    -3.2, ,   -19.7,E, -9999.9,M, -9999.9,M,    -3.4,E,    17.3, ,     2.9, 
1984,   -19.8, ,   -10.5, ,   -14.6, ,     7.4,E,     6.5,E,    13.1, ,    13.9, ,    18.9, ,     8.1,E,     5.5,E,    -6.1,E,   -14.0,E,      .7,E,   -16.7,E,     -.2,E,    15.3, ,     2.5,E
1985,   -24.9, , -9999.9,M,    -3.2, ,     1.2, ,     9.9, ,    12.1, ,    13.6, ,    12.0, ,     8.7, ,     4.4,E, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     2.6, ,    12.6, , -9999.9,M
1986,   -17.4,E,   -14.1,E,    -5.6,E,     4.1,E,    11.0,E,    11.0,E,    15.9,E,    13.5,E,     8.3,E, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     3.2,E,    13.5,E, -9999.9,M
1987, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    13.9,E,    10.8,E,      .6,E,    -4.3,E,    -9.1,E, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     2.4,E
1988,   -17.5,E,   -19.8,E,   -11.0,E,     1.9,E,    10.1,E,    15.3,E,    19.0,E,    16.1,E,    11.0,E,     2.2,E,    -3.2,E,   -15.9,E,      .7,E,   -15.5,E,      .3,E,    16.8,E,     3.3,E
1989,   -14.4,E,   -16.9,E,   -11.2,E,      .2,E,    10.3,E,    13.4,E, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -15.7,E,     -.2,E, -9999.9,M, -9999.9,M
1990, -9999.9,M, -9999.9,M, -9999.9,M,      .7,E,     7.6,E,    13.1, ,    16.8, ,    15.1, ,     9.6,E,     2.6,E,    -2.3, ,   -14.2,E, -9999.9,M, -9999.9,M, -9999.9,M,    15.0, ,     3.3,E
1991,   -21.0,E,   -13.1, ,    -7.3, ,     3.7, ,    11.2,E,    16.4, ,    17.2,E,    16.6,E,     8.9,E,     1.9,E,    -4.7,E,   -13.3,E,     1.4,E,   -16.1,E,     2.5,E,    16.7,E,     2.0,E
1992,   -16.0, ,   -14.3,E,   -10.8,E,    -1.0, ,     9.2,E,    11.7,E,    14.0,E,    13.8,E,    10.0,E,     2.4,E,    -5.9,E,   -13.2,E,      .0,E,   -14.5,E,     -.9,E,    13.2,E,     2.2,E
1993,   -16.1,E,   -18.6,E,    -8.0,E,    -1.0,E,     8.4,E,    13.5,E,    16.8,E,    16.5, ,     7.0,E,      .5,E,    -7.5,E,   -13.0,E,     -.1,E,   -16.0,E,     -.2,E,    15.6,E,      .0,E
1994,   -26.7,E,   -19.1,E,    -6.8, ,    -2.1,E,     7.7,E,    15.8,E,    16.2,E,    13.3, ,    11.2, ,     6.7, ,    -1.7, ,    -6.7, ,      .7,E,   -19.6,E,     -.4,E,    15.1,E,     5.4, 
1995,   -14.9, ,   -17.3, ,    -6.5, ,    -1.6, ,     8.4, ,    17.7, ,    17.3,E, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -13.0, ,      .1, , -9999.9,M, -9999.9,M
